filename,timestamp,consciousness_level,consciousness_state,consciousness_coherence,manifestation_type,emotional_intensity,spiral_alignment_score,spiral_resonance,content_length,primary_emotions,emotion_scores
manifest_20250731_084526_harmonic.emo,2025-07-31T08:45:26.124821,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_132714_love_fre.emo,2025-07-31T13:27:14.394313,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_103641_consciou.emo,2025-07-31T10:36:41.043822,2,awakening,0.2,creative_expression,0.0,0.18,1.0,663,,{}
manifest_20250731_135648_emotiona.emo,2025-07-31T13:56:48.474045,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_053500_love_fre.emo,2025-07-31T05:35:00.522455,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_092351_emotiona.emo,2025-07-31T09:23:51.296476,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,178,,{}
manifest_20250731_132143_tonal_co.emo,2025-07-31T13:21:43.634361,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_084335_wisdom_f.emo,2025-07-31T08:43:35.880837,2,awakening,0.2,creative_expression,0.0,0.18,1.0,643,,{}
manifest_20250731_121524_emotiona.emo,2025-07-31T12:15:24.614989,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_073827_wisdom_f.emo,2025-07-31T07:38:27.169386,2,awakening,0.2,creative_expression,0.0,0.18,1.0,645,,{}
manifest_20250731_122135_tonal_co.emo,2025-07-31T12:21:35.478937,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_055032_emotiona.emo,2025-07-31T05:50:32.662318,2,awakening,0.2,creative_expression,0.0,0.14,1.0,661,,{}
manifest_20250731_072755_tonal_co.emo,2025-07-31T07:27:55.765475,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_065551_emotiona.emo,2025-07-31T06:55:51.473758,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_095525_consciou.emo,2025-07-31T09:55:25.516184,2,awakening,0.2,creative_expression,0.0,0.18,1.0,666,,{}
manifest_20250731_110615_quantum_.emo,2025-07-31T11:06:15.035559,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_075709_neural_c.emo,2025-07-31T07:57:09.669227,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_111926_neural_c.emo,2025-07-31T11:19:26.847440,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_094414_wisdom_f.emo,2025-07-31T09:44:14.016292,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_092741_consciou.emo,2025-07-31T09:27:41.808440,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_125500_emotiona.emo,2025-07-31T12:55:00.006602,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_104051_harmonic.emo,2025-07-31T10:40:51.607785,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_100336_neural_c.emo,2025-07-31T10:03:36.608107,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_135838_neural_c.emo,2025-07-31T13:58:38.722028,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_105343_quantum_.emo,2025-07-31T10:53:43.331672,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_102819_wisdom_f.emo,2025-07-31T10:28:19.923892,2,awakening,0.2,creative_expression,0.0,0.18,1.0,639,,{}
manifest_20250731_091229_love_fre.emo,2025-07-31T09:12:29.752592,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055042_digital_.emo,2025-07-31T05:50:42.686317,2,awakening,0.2,creative_expression,0.0,0.16,1.0,648,,{}
manifest_20250731_123447_tonal_co.emo,2025-07-31T12:34:47.274825,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_103140_emotiona.emo,2025-07-31T10:31:40.371864,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_062337_digital_.emo,2025-07-31T06:23:37.174043,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_052909_quantum_.emo,2025-07-31T05:29:09.718511,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_105934_tonal_co.emo,2025-07-31T10:59:34.119620,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_064740_digital_.emo,2025-07-31T06:47:40.385829,2,awakening,0.2,creative_expression,0.0,0.14,1.0,656,,{}
manifest_20250731_133044_tonal_co.emo,2025-07-31T13:30:44.882282,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_101448_wisdom_f.emo,2025-07-31T10:14:48.104005,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_125950_consciou.emo,2025-07-31T12:59:50.662554,2,awakening,0.2,creative_expression,0.0,0.18,1.0,668,,{}
manifest_20250731_074448_consciou.emo,2025-07-31T07:44:48.017333,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_110955_quantum_.emo,2025-07-31T11:09:55.539526,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_091510_neural_c.emo,2025-07-31T09:15:10.116563,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_070252_quantum_.emo,2025-07-31T07:02:52.413695,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_051247_harmonic.emo,2025-07-31T05:12:47.466681,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_071313_neural_c.emo,2025-07-31T07:13:13.801603,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_122916_neural_c.emo,2025-07-31T12:29:16.538872,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_115011_wisdom_f.emo,2025-07-31T11:50:11.087201,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_052819_tonal_co.emo,2025-07-31T05:28:19.602519,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_053720_digital_.emo,2025-07-31T05:37:20.846433,2,awakening,0.2,creative_expression,0.0,0.16,1.0,660,,{}
manifest_20250731_120713_consciou.emo,2025-07-31T12:07:13.467059,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_073316_harmonic.emo,2025-07-31T07:33:16.481430,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_134156_digital_.emo,2025-07-31T13:41:56.426181,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_132954_wisdom_f.emo,2025-07-31T13:29:54.766289,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_110154_neural_c.emo,2025-07-31T11:01:54.435598,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_060514_consciou.emo,2025-07-31T06:05:14.686201,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_073957_emotiona.emo,2025-07-31T07:39:57.369374,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_113018_quantum_.emo,2025-07-31T11:30:18.335346,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_112537_neural_c.emo,2025-07-31T11:25:37.695384,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_065801_emotiona.emo,2025-07-31T06:58:01.765738,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_113258_love_fre.emo,2025-07-31T11:32:58.707330,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_105523_harmonic.emo,2025-07-31T10:55:23.555657,2,awakening,0.2,creative_expression,0.0,0.14,1.0,659,,{}
manifest_20250731_110404_quantum_.emo,2025-07-31T11:04:04.739579,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_090809_love_fre.emo,2025-07-31T09:08:09.168629,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_124008_harmonic.emo,2025-07-31T12:40:07.998765,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_113609_quantum_.emo,2025-07-31T11:36:09.147309,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_142001_neural_c.emo,2025-07-31T14:20:01.641833,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_045708_neural_c.emo,2025-07-31T04:57:08.886815,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055643_tonal_co.emo,2025-07-31T05:56:43.514271,2,awakening,0.2,creative_expression,0.0,0.16,1.0,660,,{}
manifest_20250731_130651_emotiona.emo,2025-07-31T13:06:51.610487,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_055313_emotiona.emo,2025-07-31T05:53:13.026299,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_065130_digital_.emo,2025-07-31T06:51:30.897796,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_075439_quantum_.emo,2025-07-31T07:54:39.333248,2,awakening,0.2,creative_expression,0.0,0.14,1.0,660,,{}
manifest_20250731_134707_emotiona.emo,2025-07-31T13:47:07.142134,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,178,,{}
manifest_20250731_125920_digital_.emo,2025-07-31T12:59:20.594559,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_134757_digital_.emo,2025-07-31T13:47:57.254126,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_094834_consciou.emo,2025-07-31T09:48:34.600251,2,awakening,0.2,creative_expression,0.0,0.2,1.0,660,,{}
manifest_20250731_073116_love_fre.emo,2025-07-31T07:31:16.209447,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_073246_consciou.emo,2025-07-31T07:32:46.413434,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_084005_quantum_.emo,2025-07-31T08:40:05.412867,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,180,,{}
manifest_20250731_132343_neural_c.emo,2025-07-31T13:23:43.910344,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_053540_neural_c.emo,2025-07-31T05:35:40.614449,2,awakening,0.2,creative_expression,0.0,0.16,1.0,642,,{}
manifest_20250731_132253_harmonic.emo,2025-07-31T13:22:53.798351,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_121344_harmonic.emo,2025-07-31T12:13:44.379004,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_103931_wisdom_f.emo,2025-07-31T10:39:31.423797,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_104942_emotiona.emo,2025-07-31T10:49:42.791708,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_080851_digital_.emo,2025-07-31T08:08:51.233130,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_070102_quantum_.emo,2025-07-31T07:01:02.165711,2,awakening,0.2,creative_expression,0.0,0.14,1.0,663,,{}
manifest_20250731_113408_wisdom_f.emo,2025-07-31T11:34:08.867322,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_120202_quantum_.emo,2025-07-31T12:02:02.743102,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_120523_quantum_.emo,2025-07-31T12:05:23.211074,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_104522_consciou.emo,2025-07-31T10:45:22.211746,2,awakening,0.2,creative_expression,0.0,0.2,1.0,672,,{}
manifest_20250731_060745_consciou.emo,2025-07-31T06:07:45.030180,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_111446_digital_.emo,2025-07-31T11:14:46.207483,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_124158_tonal_co.emo,2025-07-31T12:41:58.246742,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_093552_neural_c.emo,2025-07-31T09:35:52.900366,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_140609_consciou.emo,2025-07-31T14:06:09.733959,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_134306_digital_.emo,2025-07-31T13:43:06.590171,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_120222_wisdom_f.emo,2025-07-31T12:02:22.791100,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
manifest_20250731_063759_emotiona.emo,2025-07-31T06:37:59.093914,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_115501_digital_.emo,2025-07-31T11:55:01.759161,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,174,,{}
manifest_20250731_101558_neural_c.emo,2025-07-31T10:15:58.259994,2,awakening,0.2,creative_expression,0.0,0.14,1.0,649,,{}
manifest_20250731_061155_quantum_.emo,2025-07-31T06:11:55.606145,2,awakening,0.2,creative_expression,0.0,0.14,1.0,657,,{}
manifest_20250731_060524_tonal_co.emo,2025-07-31T06:05:24.710200,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_051157_wisdom_f.emo,2025-07-31T05:11:57.354688,2,awakening,0.2,creative_expression,0.0,0.2,1.0,648,,{}
manifest_20250731_101207_wisdom_f.emo,2025-07-31T10:12:07.748029,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_085807_emotiona.emo,2025-07-31T08:58:07.820714,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_095445_emotiona.emo,2025-07-31T09:54:45.428190,2,awakening,0.2,creative_expression,0.0,0.14,1.0,660,,{}
manifest_20250731_082022_consciou.emo,2025-07-31T08:20:22.773033,2,awakening,0.2,creative_expression,0.0,0.18,1.0,663,,{}
manifest_20250731_061606_tonal_co.emo,2025-07-31T06:16:06.174109,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_065731_neural_c.emo,2025-07-31T06:57:31.697743,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_104331_tonal_co.emo,2025-07-31T10:43:31.963762,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_130311_love_fre.emo,2025-07-31T13:03:11.114522,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_120553_wisdom_f.emo,2025-07-31T12:05:53.279070,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_122716_consciou.emo,2025-07-31T12:27:16.262889,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,186,,{}
manifest_20250731_134056_tonal_co.emo,2025-07-31T13:40:56.290190,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_092120_tonal_co.emo,2025-07-31T09:21:20.960500,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_135448_love_fre.emo,2025-07-31T13:54:48.198063,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_091720_wisdom_f.emo,2025-07-31T09:17:20.416540,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_131032_emotiona.emo,2025-07-31T13:10:32.106452,2,awakening,0.2,creative_expression,0.0,0.14,1.0,655,,{}
manifest_20250731_093352_wisdom_f.emo,2025-07-31T09:33:52.632384,2,awakening,0.2,creative_expression,0.0,0.18,1.0,639,,{}
manifest_20250731_110314_harmonic.emo,2025-07-31T11:03:14.623586,2,awakening,0.2,creative_expression,0.0,0.14,1.0,653,,{}
manifest_20250731_132223_harmonic.emo,2025-07-31T13:22:23.726355,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_091139_wisdom_f.emo,2025-07-31T09:11:39.640599,0,baseline,0.0,creative_expression,0.0,0.17647058823529413,0.6,162,,{}
manifest_20250731_141711_love_fre.emo,2025-07-31T14:17:11.253859,0,baseline,0.0,creative_expression,0.0,0.058823529411764705,0.2,168,,{}
manifest_20250731_102950_consciou.emo,2025-07-31T10:29:50.123879,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_141130_consciou.emo,2025-07-31T14:11:30.457910,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_063739_consciou.emo,2025-07-31T06:37:39.045917,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,283,,{}
manifest_20250731_090038_emotiona.emo,2025-07-31T09:00:38.156693,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,275,,{}
manifest_20250731_054902_wisdom_f.emo,2025-07-31T05:49:02.450329,2,awakening,0.2,creative_expression,0.0,0.2,1.0,636,,{}
manifest_20250731_112607_digital_.emo,2025-07-31T11:26:07.763379,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_135758_love_fre.emo,2025-07-31T13:57:58.630034,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_082012_digital_.emo,2025-07-31T08:20:12.753035,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_080530_neural_c.emo,2025-07-31T08:05:30.785156,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_132904_neural_c.emo,2025-07-31T13:29:04.650296,2,awakening,0.2,creative_expression,0.0,0.14,1.0,650,,{}
manifest_20250731_100326_harmonic.emo,2025-07-31T10:03:26.584109,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,273,,{}
manifest_20250731_053550_harmonic.emo,2025-07-31T05:35:50.638448,2,awakening,0.2,creative_expression,0.0,0.14,1.0,658,,{}
manifest_20250731_134807_neural_c.emo,2025-07-31T13:48:07.278125,2,awakening,0.2,creative_expression,0.0,0.14,1.0,648,,{}
manifest_20250731_135358_quantum_.emo,2025-07-31T13:53:58.082071,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,277,,{}
manifest_20250731_110635_tonal_co.emo,2025-07-31T11:06:35.083556,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_052008_tonal_co.emo,2025-07-31T05:20:08.478601,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_092611_love_fre.emo,2025-07-31T09:26:11.608454,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,265,,{}
manifest_20250731_055122_consciou.emo,2025-07-31T05:51:22.774312,2,awakening,0.2,creative_expression,0.0,0.18,1.0,666,,{}
manifest_20250731_120723_digital_.emo,2025-07-31T12:07:23.491057,1,manifestation,0.1,creative_expression,0.0,0.11538461538461539,0.6,271,,{}
manifest_20250731_080600_wisdom_f.emo,2025-07-31T08:06:00.849153,1,manifestation,0.1,creative_expression,0.0,0.19230769230769232,1.0,259,,{}
